name,description,url
OneVault,Enables Telegram’s 1 Billion users to earn EVM yields on USDT via a LayerZero-powered TON vault.,https://ethglobal.com/showcase/onevault-bh8qp
CeDeFire Vault,"CeDeFire Vault is a non-custodial smart contract help you stake stables, buys assets, earn yield.",https://ethglobal.com/showcase/cedefire-vault-yfg50
Press F,Tokenize attention. Pay respect to creators. Turn viral tweets into tokens that reward creators.,https://ethglobal.com/showcase/press-f-7d5nc
42_Email_Protocol,"Verify email authenticity on-chain with vlayer's ZK Email Proofs, ensuring  private interactions",https://ethglobal.com/showcase/42-email-protocol-dvve0
RightClickExplorer,"Right-click any wallet to reveal onchain identity, reputation & cross-chain actions.",https://ethglobal.com/showcase/rightclickexplorer-8o49h
Bear Market,"A protocol that uses oracles to create synthetic, yield-bearing stock options based on stablecoins",https://ethglobal.com/showcase/bear-market-r4qym
WalletUX,Ever wondered what wallet has the best UX? I created a wallet rating dashboard for that,https://ethglobal.com/showcase/walletux-fey45
FiatNest,"A stablecoin-first wallet that feels like a banking app and is so simple, my grandmother can use it",https://ethglobal.com/showcase/fiatnest-xyuzu
syde.fi,syde - EVM integration of synthtetic derivatives protocol on ton,https://ethglobal.com/showcase/syde-fi-km8jw
TicTacToe on World,Play verified-human Tic-Tac-Toe inside World App—powered by World ID in under a minute!,https://ethglobal.com/showcase/tictactoe-on-world-2tfqj
Cucumber Moped Bot,Cross-chain Telegram trading bot you can trade any token across 9 EVM networks with,https://ethglobal.com/showcase/cucumber-moped-bot-hjhfn
Grass,Grass is a fitness verification platform that uses zkTLS to combine health tracking with community,https://ethglobal.com/showcase/grass-svvf7
Oracle Beat,Compares oracle data quality & let social layer provide feedback.,https://ethglobal.com/showcase/oracle-beat-r0n20
DApp Analytics,DApp Analytics tool that helps developers track how users interact with their smart contracts,https://ethglobal.com/showcase/dapp-analytics-wtp2s
BrickFi,Bricks Fi is a blockchain-based real estate investment platform that helps users grow capital,https://ethglobal.com/showcase/brickfi-t8v71
Proof of Habitat,"Local-first, private, proximity proofs: prove you’re nearby without sharing your location.",https://ethglobal.com/showcase/proof-of-habitat-aaaef
CoFood,CoFood: A community DAO funding food for IRL events with sustainable DeFi yields.,https://ethglobal.com/showcase/cofood-tp73j
Larisa Assistant,AI tool that explains EVM transactions in any human language using onchain metadata and labels.,https://ethglobal.com/showcase/larisa-assistant-ib53h
Mini Vote,Next generation ranked-choice voting via World Mini App to support better democracy,https://ethglobal.com/showcase/mini-vote-k30jj
PQ KINGS,"Onboard user to AA with wristbands, secure them against Quantum computers with ZKNOX contracts",https://ethglobal.com/showcase/pq-kings-y251k
Skydivingclub on ETH,"SkydivingClubEscondido.NFT is a unique NFT that grants you a Skydiving experience in Interlaken, etc",https://ethglobal.com/showcase/skydivingclub-on-eth-ax26n
trdelnik.ai,Explore Prague with AI-crafted trips that preserve history and match your unique interests! 🏰✨,https://ethglobal.com/showcase/trdelnik-ai-8q4r7
rizzerve,Treasure-backed token stabilizing market fluctuations impact on savings.,https://ethglobal.com/showcase/rizzerve-2yhi4
Payworld,A simple Ethereum marketplace I built as a Web3 rookie using Scaffold-ETH to learn the basics.,https://ethglobal.com/showcase/payworld-oaaec
Jailbreakmart,LLM jailbreak marketplace - prove you know a jailbreak prompt for a given LLM and sell it.,https://ethglobal.com/showcase/jailbreakmart-ek83m
Lending Protocol,Multi-purpose real estate tokenisation and trading website.,https://ethglobal.com/showcase/lending-protocol-ar81v
Nocena,Hearth of my SocialFi #chalenge2earn app - human verification checking completed a challenges,https://ethglobal.com/showcase/nocena-7xbri
Buy and Chill,Innovative Always Up DeFi instrument! Reduces ETH and BTC volatility. Not financial advice. DYOR!,https://ethglobal.com/showcase/buy-and-chill-s8h2k
TrustBuddy,Trustpilot but for People (Telegram/Twitter/LinkedIn) to reward trust and avoid scammers.,https://ethglobal.com/showcase/trustbuddy-zu2zs
coinscope,"Real-time onchain token prices, completely decentalized with RPC events",https://ethglobal.com/showcase/coinscope-7oo3z
ChainFlash Pro ⚡,ChainFlash Pro is a revolutionary cross-chain high-frequency trading platform,https://ethglobal.com/showcase/chainflash-pro-tpwb3
cash out,unlocking instant liquidity for freelancers & SMEs using zk powered by vLayer,https://ethglobal.com/showcase/cash-out-5bngg
cash out,unlocking instant liquidity for freelancers & SMEs using zk powered by vLayer,https://ethglobal.com/showcase/cash-out-5bngg
Proofs of Inference,"Zero-knowledge ML proofs marketplace: request, verify, and pay for private, auditable AI inference.",https://ethglobal.com/showcase/proofs-of-inference-6rug4
PeerDOS,MVP retro terminal inspired app with a unified ui/ux to perform all tasks web3 related,https://ethglobal.com/showcase/peerdos-9etbu
SwapLite,A Lite SDK/CLI for cross chain swaps between ethereum chains and solana,https://ethglobal.com/showcase/swaplite-pxx3y
yellow.fun,"Faster, cheaper, and EVM-secured alternative for pump.fun, built using ERC7824",https://ethglobal.com/showcase/yellow-fun-m4vgw
Prorosca,Peer-to-Peer Lending Circles for Funding Your Next Startup Idea,https://ethglobal.com/showcase/prorosca-gnd6n
BuzzMint,AI-powered NFT minting platform with cross-chain swaps and decentralized Swarm storage integration,https://ethglobal.com/showcase/buzzmint-8ndt1
Starkhero,Gamified journey turning contributors into maintainers with StarkHero achievements!,https://ethglobal.com/showcase/starkhero-ve6td
who do u think ur?,Rust implementation of MAYO Signature Scheme (NIST-recommended Quantum Resistant Signature),https://ethglobal.com/showcase/who-do-u-think-ur-kx5an
Zhat's Me,Prove ETHGlobal ticket ownership without revealing your ID documents,https://ethglobal.com/showcase/zhats-me-vioyt
NameFlow,"NameFlow is an AI-driven gateway for domain-based identity, seamlessly managing on-chain records.",https://ethglobal.com/showcase/nameflow-vhhqa
SoulChain,"SoulChain preserves your thoughts and voice as AI NFTs, unlocking the path to digital immortality.",https://ethglobal.com/showcase/soulchain-q0hgy
Shillo,"AI Token Launchpad – 24/7 shilling, real-time updates, and effortless community growth.",https://ethglobal.com/showcase/shillo-7hdcr
BENS,"ENS-based resolver for private, deterministic B2B wallet addresses",https://ethglobal.com/showcase/bens-j8mak
TaskVault_AI,"Privacy-preserving ID, AI evaluation & on-chain rewards. Effortless, instant, and transparent.",https://ethglobal.com/showcase/taskvault-ai-ypts7
CoffeeSwap,CoffeeSwap: Trade convenience store coffees securely on a peer-to-peer blockchain platform.,https://ethglobal.com/showcase/coffeeswap-m2is1
Brainrot,Meme. Compete. Earn.,https://ethglobal.com/showcase/brainrot-30w9i
Trader-daddy,Simplifying crypto with a wallet that automates everything.,https://ethglobal.com/showcase/trader-daddy-y6c3s
GlobePool,Tokenize real-world assets and stake $WLD with one click using World ID with HashKey Tokenised RWAs.,https://ethglobal.com/showcase/globepool-p2xeo
Portals,"SDK for Native zkLogin integration on Polygon, leveraging OAuth and OICD",https://ethglobal.com/showcase/portals-jbtvr
LinkForge,"AI-powered networking platform for events—match, quest, and earn XP on-chain with LinkForge!",https://ethglobal.com/showcase/linkforge-4wg5y
TradeOpenTTD,A mod for the game OpenTTD that lets spectators trade the stock of the players companies,https://ethglobal.com/showcase/tradeopenttd-916ug
Leverager,Leverager is a defi protocol for margin positions for EVM chains,https://ethglobal.com/showcase/leverager-awb2a
HypBTC,A privacy-preserving cross-chain token transfer protocol powered by MPC,https://ethglobal.com/showcase/hypbtc-226zv
Nomadia,A peer-to-peer currency exchange Mini App built with MiniKit and World ID integration.,https://ethglobal.com/showcase/nomadia-vksf3
Stake-or-Rekt,Stake or Rekt: Where losers fund your gains and only the bold walk away richer.,https://ethglobal.com/showcase/stake-or-rekt-tvnij
WIP,World Improvement Proposals - Scan your passport and begin decentralized delegated democaracy today,https://ethglobal.com/showcase/wip-qs690
Crowdera,"Crowdera 🥷💰 Donate anonymously, earn 🎖 NFT badges, and help 🌍—no spotlight, just silent impact.",https://ethglobal.com/showcase/crowdera-s48f9
Frenz.fi,Agentic Socialcoin Launchpad and Open-Source Branding Platform,https://ethglobal.com/showcase/frenz-fi-m16p3
Admojo,"ADMOJO: Real-world ad engagement, tracked and rewarded transparently.",https://ethglobal.com/showcase/admojo-shhh0
PawnStars,"PawnStars enables loans with RWAs as collateral, AI-driven pricing, and KYC compliance.",https://ethglobal.com/showcase/pawnstars-xqbng
Vault Royale,Vault Royale is a battleground of AI-powered DeFi strategies.,https://ethglobal.com/showcase/vault-royale-th3oq
Revora,Real estate tokenization platform supporting fractional ownership and yield generation.,https://ethglobal.com/showcase/revora-cbjyj
Revora,Real estate tokenization platform supporting fractional ownership and yield generation.,https://ethglobal.com/showcase/revora-cbjyj
FOMO,AI-powered portfolio manager with Fusion+ swaps and backtest frameork.,https://ethglobal.com/showcase/fomo-wcrtr
Magpie,"Magpie is your AI co-pilot for discovering, executing & protecting crypto investments.",https://ethglobal.com/showcase/magpie-06afg
Chaince,"Chaince: Web3 giveaways with 0% fees, provable fairness, and user privacy. Trust the draw!",https://ethglobal.com/showcase/chaince-dwn22
Unisight,Unisight: AI-powered on-chain data analysis and visualization using natural language.,https://ethglobal.com/showcase/unisight-ix2jt
開Sign,"Decentralized ERC7730 spec curation with AI fraud detection, open challenges, and rewards.",https://ethglobal.com/showcase/sign-40vt7
ReputationFi,ReputationFi transforms GitHub contributions into verified on-chain reputation for credit and DeFi.,https://ethglobal.com/showcase/reputationfi-4t7dy
Betcha,Betcha – Run it. Prove it. Win it. Bet on your runs with friends.,https://ethglobal.com/showcase/betcha-ax3oe
ENSPin,ENSPin is a self-hostable tool that keeps your IPFS content alive and ENS permanent.,https://ethglobal.com/showcase/enspin-ef1xz
HooksOnHooks,Crosschain TWAP into ETH to any EVM blockchain with USDC using Circle CCTP V2,https://ethglobal.com/showcase/hooksonhooks-owez2
BrickFi,"Tokenizes real-world assets, enhance liquidity, platform which bridge between TradFi and DeFi.",https://ethglobal.com/showcase/brickfi-j6vg1
Venture Protocol,Venture Protocol is a decentralized token distribution platform built on Base for escrowing,https://ethglobal.com/showcase/venture-protocol-rz57h
Seedy,"On-chain VDF verifier enabling trustless, tamper-resistant randomness on EVM.",https://ethglobal.com/showcase/seedy-sn1hq
Kippu,Kippu is an incentive based platform for creating human generated datasets.,https://ethglobal.com/showcase/kippu-r5xya
ZenPass,"ZenPass: AR, AI & geo-powered POAPs, Multichain support with AI agents for verified event proof..",https://ethglobal.com/showcase/zenpass-vm1hy
Taifei Bazaar,Taifei Bazaar: 2D DeFAI multiplayer arena inspired by Taiwanese night markets - Explore AI stalls,https://ethglobal.com/showcase/taifei-bazaar-0ormc
Foreheads,Be anyone 🌟 Explore infinite worlds 🌍 Uncover epic mysteries 🧭 Adventure awaits!,https://ethglobal.com/showcase/foreheads-3to1g
Warbit,"Create Warriors, Battle Opponents, Earn Tokens. Warbit, an arcade game house powered by metal.build",https://ethglobal.com/showcase/warbit-dyvp9
SelfSphere,Web3 discussions with ZK identity and Sybil resistance via Self protocol.,https://ethglobal.com/showcase/selfsphere-k3ap3
EquiPilot,"EquiPilot: a transparent, data-driven platform to streamline equity for early-stage startups.",https://ethglobal.com/showcase/equipilot-7m4k9
7Inch,Securing blockchain transactions by leveraging multiple LLMs to reach consensus on critical actions,https://ethglobal.com/showcase/7inch-zs4q9
The Shill Game,"The Shill Game: an AI + blockchain world where characters evolve through talk, tension, and strategy",https://ethglobal.com/showcase/the-shill-game-0jmdj
Finix MCP,"Claude MCP server for Celo blockchain - Query wallet data, send transactions, use Aave DeFi",https://ethglobal.com/showcase/finix-mcp-inzjg
Pesa,Pesa helps people in Argentina to buy yield earning USDM and send money to friends via @handles.,https://ethglobal.com/showcase/pesa-dduba
MirrorMe,"Create your own digital twin  based on the WorldID then ""Let your digital twin work for you""",https://ethglobal.com/showcase/mirrorme-8g3kf
ShieldFI,A decentralized insurance platform built on Base Network using Metal's token infrastructure.,https://ethglobal.com/showcase/shieldfi-zye4r
